company,symbol,sector,list_kind,index_kind,source_file
NEXTDECADE,NEXT,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
NEXTNAV INC (A),NN,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
NOBLE,NE,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
NORTHEAST BANK,NBN,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
NUSCALE POWER CORPORATION (A),SMR,Utilities,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
NUTEX HEALTH,NUTX,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
OFFERPAD SOLUTIONS INC (A),OPAD,Real Estate,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
OLO,OLO,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ONDAS HOLDINGS,ONDS,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
OPPFI INC,OPFI,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ORIGIN MATERIALS INC (A),ORGN,Basic Materials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
OSCAR HEALTH,OSCR,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
OWLET INC (A),OWLT,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
P3 HEALTH PARTNERS INC (A),PIII,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PARDES BIOSCIENCES INC (A),PRDS,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PARKE BANCORP,PKBK,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PAYONEER GLOBAL INC (A),PAYO,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PCB BANCORP,PCB,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PEPGEN INC,PEPG,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PERELLA WEINBERG PARTNERS,PWP,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PERIMETER SOLUTIONS SA,PRM,Basic Materials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PFSWEB INC,PFSW,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PIEDMONT LITHIUM,PLL,Basic Materials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PLANET LABS PBC (A),PL,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PLAYSTUDIOS INC (A),MYPS,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
POINT BIOPHARMA GLOBAL INC,PNT,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
POSHMARK,POSH,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PROFESSIONAL HOLDING,PFHD,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PROTERRA INC (A),PTRA,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
PUBMATIC,PUBM,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
QUAD/GRAPHICS INC.,QUAD,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
QUANTUM SI INC (A),QSI,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RAMACO RESOURCES,METC,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RED VIOLET,RDVT,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
REDBOX ENTERTAINMENT INC (A),RDBX,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
REDWIRE CORP,RDW,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RESERVOIR MEDIA INC,RSVR,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RESOLUTE FOREST PRODUCTS,RFP,Basic Materials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RIGETTI COMPUTING INC (A),RGTI,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RING ENERGY INC,REI,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROBINHOOD MARKETS,HOOD,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROBLOX,RBLX,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROCKET LAB USA INC (A),RKLB,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROCKLEY PHOTONICS HOLDINGS LIMITED (A),RKLY,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROOT,ROOT,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ROVER GROUP INC (A),ROVR,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RUMBLEON INC,RMBL,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
RYAN SPECIALTY HOLDINGS INC (A),RYAN,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SANDRIDGE ENERGY,SD,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SARCOS TECHNOLOGY AND ROBOTICS CORP (A),STRC,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SCIENCE 37 HOLDINGS INC,SNCE,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SEMA4 HOLDINGS CORP (A),SMFR,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SENTINELONE,S,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SHARECARE INC,SHCR,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SHORE BANCSHARES INC,SHBI,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SIERRA ONCOLOGY,SRRA,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SILVERBOW RESOURCES,SBOW,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SILVERCREST ASSET MANAGEMENT GROUP INC,SAMG,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SKILLSOFT CORP (A),SKIL,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SMARTRENT INC,SMRT,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SOFI TECHNOLOGIES INC,SOFI,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SOLID POWER INC (A),SLDP,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SOMALOGIC INC (A),SLGC,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SONDER HOLDINGS INC,SOND,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SPIRE GLOBAL INC (A),SPIR,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SQUARESPACE,SQSP,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SSR MINING,SSRM,Basic Materials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
STARRY GROUP HOLDINGS INC (A),STRY,Telecommunications,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
STERLING BANCORP INC,SBT,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
STRATUS PROPERTIES INC,STRS,Real Estate,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SUNLIGHT FINANCIAL HOLDINGS INC (A),SUNL,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SUNOPTA INC.,STKL,Consumer Staples,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
SWK HOLDINGS,SWKH,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TANGO THERAPEUTICS INC,TNGX,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TENON MEDICAL INC,TNON,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TERAWULF INC,WULF,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TERRAN ORBITAL CORPORATION (A),LLAP,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
THE BEACHBODY COMPANY INC (A),BODY,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
THE ONCOLOGY INSTITUTE INC (A),TOI,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
THREDUP,TDUP,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TILE SHOP HOLDINGS,TTSH,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TOAST,TOST,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TRANSCONTINENTAL REALTY INVESTORS INC,TCI,Real Estate,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TRANSPHORM,TGAN,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
TRICIDA,TCDA,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
UIPATH,PATH,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
UNITY BANCORP,UNTY,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
UNIVERSAL TECHNICAL INSTITUTE,UTI,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
URBAN ONE,UONE,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
URBAN ONE INC CL D,UONEK,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
USCB FINANCIAL HOLDINGS INC (A),USCB,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VAALCO ENERGY,EGY,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VACASA INC (A),VCSA,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VALARIS,VAL,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VELO3D INC (A),VLD,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VERTEX ENERGY INC.,VTNR,Utilities,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VICARIOUS SURGICAL INC (A),RBOT,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VICTORY CAPITAL HOLDINGS CLASS A,VCTR,Financials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VINCO VENTURES INC,BBIG,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VINTAGE WINE ESTATES,VWE,Consumer Staples,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VIRIDIAN THERAPEUTICS INC,VRDN,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VIVID SEATS INC (A),SEAT,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VIZIO HOLDING,VZIO,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
VOLTA INC (A),VLTA,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WARBY PARKER,WRBY,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WEATHERFORD INTERNATIONAL,WFRD,Energy,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WEJO GROUP LIMITED (A),WEJO,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WEWORK INC (A),WE,Real Estate,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WEYCO GRP INC,WEYS,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WHEELS UP EXPERIENCE INC,UP,Consumer Discretionary,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
WM TECHNOLOGY INC (A),MAPS,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
XERIS BIOPHARMA HOLDINGS INC,XERS,Health Care,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
XOS INC (A),XOS,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ZETA GLOBAL HOLDINGS,ZETA,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ZIPRECRUITER,ZIP,Industrials,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
ZOOMINFO TECHNOLOGIES,ZI,Technology,additions,r3000,2022_20220627135943_ru3000_additions_20220624.pdf
374WATER INC,SCWO,Energy,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
89BIO,ETNB,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ACACIA RESEARCH CORP,ACTG,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ACCURAY INC,ARAY,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ACTINIUM PHARMACEUTICALS,ATNM,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AEHR TEST SYSTEMS,AEHR,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ALDEYRA THERAPEUTICS INC,ALDX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ALLAKOS INC,ALLK,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ALPINE INCOME PROPERTY T,PINE,Real Estate,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ALTI GLOBAL INC,ALTI,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ALTIMMUNE INC,ALT,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AMES NATL CORP,ATLO,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AMPRIUS TECHNOLOGIES,AMPX,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ANNEXON,ANNX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ARDELYX INC,ARDX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ARS PHARMACEUTICALS INC,SPRY,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ASSERTIO HOLDINGS INC,ASRT,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AST SPACEMOBILE INC (A),ASTS,Telecommunications,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ASTRIA THERAPEUTICS INC,ATXS,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ASURE SOFTWARE INC,ASUR,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
ATLAS ENERGY SOLUTIONS I,AESI,Energy,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AURORA INNOVATION (A),AUR,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
AVITA MEDICAL INC,RCEL,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BANK7 CORP,BSVN,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BEL FUSE INC,BELFB,Telecommunications,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BERKE & HERBERT BANK & T,BHRB,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BEYOND AIR INC,XAIR,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BIGBEAR AI HOLDINGS CORP,BBAI,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BIOATLA,BCAB,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BIOMEA FUSION,BMEA,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BIOVIE,BIVI,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BIT DIGITAL INC,BTBT,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BLACKSKY TECHNOLOGY (A),BKSY,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BOWMAN CONSULTING GROUP,BWMN,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BRAZE,BRZE,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
BRIGHT GREEN,BGXX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
C & F FINANCIAL CORP,CFFI,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CABALETTA BIO,CABA,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CADIZ INC,CDZI,Utilities,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CALEDONIA MINING CORP,CMCL,Basic Materials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CARISMA THERAPEUTICS INC,CARM,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CARROLS RESTAURANT GRP,TAST,Consumer Discretionary,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CECO ENVIRONMENTAL CORP,CECO,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CELCUITY,CELC,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CENTRAL VALLEY CMNTY,CVCY,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CHEMUNG FINL CORP,CHMG,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CHOICEONE FINANCIAL SERV,COFS,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CITIUS PHARMACEUTICALS,CTXR,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CITIZENS FINANCIAL S,CZFS,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CLEARPOINT NEURO INC,CLPT,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CLIMB GLOBAL SOLUTIONS,CLMB,Consumer Discretionary,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CNH INDUSTRIAL N.V.,CNHI,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CODORUS VY BANCORP INC,CVLY,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COHEN AND COMPANY,COHN,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COMMERCIAL VEH GROUP INC,CVGI,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COMMUNITY FINL CORP MD,TCFC,Financials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COMPASS THERAPEUTICS,CMPX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CONSOLIDATED WATER CO,CWCO,Utilities,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CONTANGO ORE INC,CTGO,Basic Materials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COOPER STD HLDGS INC,CPS,Consumer Discretionary,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CORE LABORATORIES,CLB,Energy,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CORE MOLDING TECHN,CMT,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CORECARD CORP,CCRD,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CORMEDIX INC,CRMD,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
COUPANG,CPNG,Consumer Discretionary,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CPI CARD GROUP INC,PMTS,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CRICUT,CRCT,Consumer Discretionary,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CUE BIOPHARMA INC,CUE,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CVRX,CVRX,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CXAPP INC,CXAI,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
CYMABAY THERAPEUTICS INC,CBAY,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
DAKTRONICS INC,DAKT,Technology,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
DISC MEDICINE INC,IRON,Health Care,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
DRAGONFLY ENERGY (A),DFLI,Industrials,additions,r3000,2023_20230519222524_ru3000_additions_20230519.pdf
